t_rel_sec,mode,scenario,run_id,fault,drone,battery_pct,state
217.14,fog,medium,run_01,none,drone0,74.08,SCANNING
217.5,fog,medium,run_01,none,drone1,74.68,SCANNING
218.02,fog,medium,run_01,none,drone2,74.44,SCANNING
218.14,fog,medium,run_01,none,drone0,73.96,SCANNING
218.5,fog,medium,run_01,none,drone1,74.56,SCANNING
219.02,fog,medium,run_01,none,drone2,74.32,SCANNING
219.13,fog,medium,run_01,none,drone0,73.84,SCANNING
219.5,fog,medium,run_01,none,drone1,74.44,SCANNING
220.02,fog,medium,run_01,none,drone2,74.2,SCANNING
220.13,fog,medium,run_01,none,drone0,73.72,SCANNING
220.5,fog,medium,run_01,none,drone1,74.32,SCANNING
221.02,fog,medium,run_01,none,drone2,74.08,SCANNING
221.13,fog,medium,run_01,none,drone0,73.6,SCANNING
221.5,fog,medium,run_01,none,drone1,74.2,SCANNING
222.02,fog,medium,run_01,none,drone2,73.96,SCANNING
222.14,fog,medium,run_01,none,drone0,73.48,SCANNING
222.5,fog,medium,run_01,none,drone1,74.08,SCANNING
223.02,fog,medium,run_01,none,drone2,73.84,SCANNING
223.14,fog,medium,run_01,none,drone0,73.36,SCANNING
223.5,fog,medium,run_01,none,drone1,73.96,SCANNING
224.02,fog,medium,run_01,none,drone2,73.72,SCANNING
224.14,fog,medium,run_01,none,drone0,73.24,SCANNING
224.5,fog,medium,run_01,none,drone1,73.84,SCANNING
225.02,fog,medium,run_01,none,drone2,73.6,SCANNING
225.14,fog,medium,run_01,none,drone0,73.12,SCANNING
225.5,fog,medium,run_01,none,drone1,73.72,SCANNING
226.02,fog,medium,run_01,none,drone2,73.48,SCANNING
226.14,fog,medium,run_01,none,drone0,73.0,SCANNING
226.5,fog,medium,run_01,none,drone1,73.6,SCANNING
227.02,fog,medium,run_01,none,drone2,73.36,SCANNING
227.13,fog,medium,run_01,none,drone0,72.88,SCANNING
227.5,fog,medium,run_01,none,drone1,73.48,SCANNING
228.02,fog,medium,run_01,none,drone2,73.24,SCANNING
228.13,fog,medium,run_01,none,drone0,72.76,SCANNING
228.5,fog,medium,run_01,none,drone1,73.36,SCANNING
229.02,fog,medium,run_01,none,drone2,73.12,SCANNING
229.13,fog,medium,run_01,none,drone0,72.64,SCANNING
229.5,fog,medium,run_01,none,drone1,73.24,SCANNING
230.02,fog,medium,run_01,none,drone2,73.0,SCANNING
230.14,fog,medium,run_01,none,drone0,72.52,SCANNING
230.5,fog,medium,run_01,none,drone1,73.12,SCANNING
231.02,fog,medium,run_01,none,drone2,72.88,SCANNING
231.14,fog,medium,run_01,none,drone0,72.4,SCANNING
231.5,fog,medium,run_01,none,drone1,73.0,SCANNING
232.02,fog,medium,run_01,none,drone2,72.76,SCANNING
232.14,fog,medium,run_01,none,drone0,72.28,SCANNING
232.5,fog,medium,run_01,none,drone1,72.88,SCANNING
233.02,fog,medium,run_01,none,drone2,72.64,SCANNING
233.14,fog,medium,run_01,none,drone0,72.16,SCANNING
233.5,fog,medium,run_01,none,drone1,72.76,SCANNING
234.02,fog,medium,run_01,none,drone2,72.52,SCANNING
234.13,fog,medium,run_01,none,drone0,72.04,SCANNING
234.5,fog,medium,run_01,none,drone1,72.64,SCANNING
235.02,fog,medium,run_01,none,drone2,72.4,SCANNING
235.13,fog,medium,run_01,none,drone0,71.92,SCANNING
235.5,fog,medium,run_01,none,drone1,72.52,SCANNING
236.02,fog,medium,run_01,none,drone2,72.28,SCANNING
236.13,fog,medium,run_01,none,drone0,71.8,SCANNING
236.5,fog,medium,run_01,none,drone1,72.4,SCANNING
237.02,fog,medium,run_01,none,drone2,72.16,SCANNING
237.13,fog,medium,run_01,none,drone0,71.68,SCANNING
237.5,fog,medium,run_01,none,drone1,72.28,SCANNING
238.02,fog,medium,run_01,none,drone2,72.04,SCANNING
238.14,fog,medium,run_01,none,drone0,71.56,SCANNING
238.5,fog,medium,run_01,none,drone1,72.16,SCANNING
239.02,fog,medium,run_01,none,drone2,71.92,SCANNING
239.13,fog,medium,run_01,none,drone0,71.44,SCANNING
239.5,fog,medium,run_01,none,drone1,72.04,SCANNING
240.02,fog,medium,run_01,none,drone2,71.8,SCANNING
240.14,fog,medium,run_01,none,drone0,71.32,SCANNING
240.5,fog,medium,run_01,none,drone1,71.92,SCANNING
241.02,fog,medium,run_01,none,drone2,71.68,SCANNING
241.13,fog,medium,run_01,none,drone0,71.2,SCANNING
241.5,fog,medium,run_01,none,drone1,71.8,SCANNING
242.02,fog,medium,run_01,none,drone2,71.56,SCANNING
242.14,fog,medium,run_01,none,drone0,71.08,SCANNING
242.5,fog,medium,run_01,none,drone1,71.68,SCANNING
243.02,fog,medium,run_01,none,drone2,71.44,SCANNING
243.13,fog,medium,run_01,none,drone0,70.96,SCANNING
243.5,fog,medium,run_01,none,drone1,71.56,SCANNING
244.02,fog,medium,run_01,none,drone2,71.32,SCANNING
244.14,fog,medium,run_01,none,drone0,70.84,SCANNING
244.5,fog,medium,run_01,none,drone1,71.44,SCANNING
245.02,fog,medium,run_01,none,drone2,71.2,SCANNING
245.13,fog,medium,run_01,none,drone0,70.72,SCANNING
245.5,fog,medium,run_01,none,drone1,71.32,SCANNING
246.02,fog,medium,run_01,none,drone2,71.08,SCANNING
246.13,fog,medium,run_01,none,drone0,70.6,SCANNING
246.5,fog,medium,run_01,none,drone1,71.2,SCANNING
247.02,fog,medium,run_01,none,drone2,70.96,SCANNING
247.14,fog,medium,run_01,none,drone0,70.48,SCANNING
247.5,fog,medium,run_01,none,drone1,71.08,SCANNING
248.02,fog,medium,run_01,none,drone2,70.84,SCANNING
248.13,fog,medium,run_01,none,drone0,70.36,SCANNING
248.5,fog,medium,run_01,none,drone1,70.96,SCANNING
249.02,fog,medium,run_01,none,drone2,70.72,SCANNING
249.14,fog,medium,run_01,none,drone0,70.24,SCANNING
249.5,fog,medium,run_01,none,drone1,70.84,SCANNING
250.02,fog,medium,run_01,none,drone2,70.6,SCANNING
250.13,fog,medium,run_01,none,drone0,70.12,SCANNING
250.5,fog,medium,run_01,none,drone1,70.72,SCANNING
251.02,fog,medium,run_01,none,drone2,70.48,SCANNING
251.13,fog,medium,run_01,none,drone0,70.0,SCANNING
251.5,fog,medium,run_01,none,drone1,70.6,SCANNING
252.02,fog,medium,run_01,none,drone2,70.36,SCANNING
252.14,fog,medium,run_01,none,drone0,69.88,SCANNING
252.5,fog,medium,run_01,none,drone1,70.48,SCANNING
253.02,fog,medium,run_01,none,drone2,70.24,SCANNING
253.14,fog,medium,run_01,none,drone0,69.76,SCANNING
253.5,fog,medium,run_01,none,drone1,70.36,SCANNING
254.02,fog,medium,run_01,none,drone2,70.12,SCANNING
254.13,fog,medium,run_01,none,drone0,69.64,SCANNING
254.5,fog,medium,run_01,none,drone1,70.24,SCANNING
255.02,fog,medium,run_01,none,drone2,70.0,SCANNING
255.14,fog,medium,run_01,none,drone0,69.52,SCANNING
255.5,fog,medium,run_01,none,drone1,70.12,SCANNING
256.02,fog,medium,run_01,none,drone2,69.88,SCANNING
256.14,fog,medium,run_01,none,drone0,69.4,SCANNING
256.5,fog,medium,run_01,none,drone1,70.0,SCANNING
257.02,fog,medium,run_01,none,drone2,69.76,SCANNING
257.14,fog,medium,run_01,none,drone0,69.28,SCANNING
257.5,fog,medium,run_01,none,drone1,69.88,SCANNING
258.02,fog,medium,run_01,none,drone2,69.64,SCANNING
258.13,fog,medium,run_01,none,drone0,69.16,SCANNING
258.5,fog,medium,run_01,none,drone1,69.76,SCANNING
259.02,fog,medium,run_01,none,drone2,69.52,SCANNING
259.14,fog,medium,run_01,none,drone0,69.04,SCANNING
259.5,fog,medium,run_01,none,drone1,69.64,SCANNING
260.02,fog,medium,run_01,none,drone2,69.4,SCANNING
260.13,fog,medium,run_01,none,drone0,68.92,SCANNING
260.5,fog,medium,run_01,none,drone1,69.52,SCANNING
261.02,fog,medium,run_01,none,drone2,69.28,SCANNING
261.13,fog,medium,run_01,none,drone0,68.8,SCANNING
261.5,fog,medium,run_01,none,drone1,69.4,SCANNING
262.02,fog,medium,run_01,none,drone2,69.16,SCANNING
262.14,fog,medium,run_01,none,drone0,68.68,SCANNING
262.5,fog,medium,run_01,none,drone1,69.28,SCANNING
263.02,fog,medium,run_01,none,drone2,69.04,SCANNING
263.13,fog,medium,run_01,none,drone0,68.56,SCANNING
263.5,fog,medium,run_01,none,drone1,69.16,SCANNING
264.02,fog,medium,run_01,none,drone2,68.92,SCANNING
264.14,fog,medium,run_01,none,drone0,68.44,SCANNING
264.5,fog,medium,run_01,none,drone1,69.04,SCANNING
265.02,fog,medium,run_01,none,drone2,68.8,SCANNING
265.13,fog,medium,run_01,none,drone0,68.32,SCANNING
265.5,fog,medium,run_01,none,drone1,68.92,SCANNING
266.02,fog,medium,run_01,none,drone2,68.68,SCANNING
266.14,fog,medium,run_01,none,drone0,68.2,SCANNING
266.5,fog,medium,run_01,none,drone1,68.8,SCANNING
267.02,fog,medium,run_01,none,drone2,68.56,SCANNING
267.14,fog,medium,run_01,none,drone0,68.08,SCANNING
267.5,fog,medium,run_01,none,drone1,68.68,SCANNING
268.02,fog,medium,run_01,none,drone2,68.44,SCANNING
268.14,fog,medium,run_01,none,drone0,67.96,SCANNING
268.5,fog,medium,run_01,none,drone1,68.56,SCANNING
269.02,fog,medium,run_01,none,drone2,68.32,SCANNING
269.14,fog,medium,run_01,none,drone0,67.84,SCANNING
269.5,fog,medium,run_01,none,drone1,68.44,SCANNING
270.02,fog,medium,run_01,none,drone2,68.2,SCANNING
270.13,fog,medium,run_01,none,drone0,67.72,SCANNING
270.5,fog,medium,run_01,none,drone1,68.3,EN_ROUTE
271.02,fog,medium,run_01,none,drone2,68.08,SCANNING
271.13,fog,medium,run_01,none,drone0,67.6,SCANNING
271.5,fog,medium,run_01,none,drone1,68.16,EN_ROUTE
272.02,fog,medium,run_01,none,drone2,67.96,SCANNING
272.14,fog,medium,run_01,none,drone0,67.48,SCANNING
272.5,fog,medium,run_01,none,drone1,68.07,ARRIVED
273.02,fog,medium,run_01,none,drone2,67.84,SCANNING
273.13,fog,medium,run_01,none,drone0,67.36,SCANNING
273.51,fog,medium,run_01,none,drone1,67.98,HOLDING
274.02,fog,medium,run_01,none,drone2,67.72,SCANNING
274.14,fog,medium,run_01,none,drone0,67.24,SCANNING
274.51,fog,medium,run_01,none,drone1,67.89,HOLDING
275.02,fog,medium,run_01,none,drone2,67.6,SCANNING
275.13,fog,medium,run_01,none,drone0,67.12,SCANNING
275.5,fog,medium,run_01,none,drone1,67.8,HOLDING
276.02,fog,medium,run_01,none,drone2,67.48,SCANNING
276.14,fog,medium,run_01,none,drone0,67.0,SCANNING
276.5,fog,medium,run_01,none,drone1,67.71,HOLDING
277.02,fog,medium,run_01,none,drone2,67.36,SCANNING
277.14,fog,medium,run_01,none,drone0,66.88,SCANNING
277.5,fog,medium,run_01,none,drone1,67.62,HOLDING
278.02,fog,medium,run_01,none,drone2,67.24,SCANNING
278.14,fog,medium,run_01,none,drone0,66.76,SCANNING
278.5,fog,medium,run_01,none,drone1,67.53,HOLDING
279.02,fog,medium,run_01,none,drone2,67.12,SCANNING
279.13,fog,medium,run_01,none,drone0,66.64,SCANNING
279.5,fog,medium,run_01,none,drone1,67.44,HOLDING
280.02,fog,medium,run_01,none,drone2,67.0,SCANNING
280.14,fog,medium,run_01,none,drone0,66.52,SCANNING
280.5,fog,medium,run_01,none,drone1,67.35,HOLDING
281.02,fog,medium,run_01,none,drone2,66.88,SCANNING
281.14,fog,medium,run_01,none,drone0,66.4,SCANNING
281.5,fog,medium,run_01,none,drone1,67.26,HOLDING
282.02,fog,medium,run_01,none,drone2,66.76,SCANNING
282.14,fog,medium,run_01,none,drone0,66.28,SCANNING
282.5,fog,medium,run_01,none,drone1,67.17,HOLDING
283.02,fog,medium,run_01,none,drone2,66.64,SCANNING
283.13,fog,medium,run_01,none,drone0,66.16,SCANNING
283.5,fog,medium,run_01,none,drone1,67.08,HOLDING
284.02,fog,medium,run_01,none,drone2,66.52,SCANNING
284.13,fog,medium,run_01,none,drone0,66.04,SCANNING
284.5,fog,medium,run_01,none,drone1,66.94,EN_ROUTE
285.02,fog,medium,run_01,none,drone2,66.4,SCANNING
285.14,fog,medium,run_01,none,drone0,65.92,SCANNING
285.5,fog,medium,run_01,none,drone1,66.8,EN_ROUTE
286.02,fog,medium,run_01,none,drone2,66.28,SCANNING
286.14,fog,medium,run_01,none,drone0,65.8,SCANNING
286.5,fog,medium,run_01,none,drone1,66.66,EN_ROUTE
287.02,fog,medium,run_01,none,drone2,66.16,SCANNING
287.14,fog,medium,run_01,none,drone0,65.68,SCANNING
287.5,fog,medium,run_01,none,drone1,66.52,EN_ROUTE
288.02,fog,medium,run_01,none,drone2,66.04,SCANNING
288.14,fog,medium,run_01,none,drone0,65.56,SCANNING
288.5,fog,medium,run_01,none,drone1,66.38,EN_ROUTE
289.02,fog,medium,run_01,none,drone2,65.92,SCANNING
289.14,fog,medium,run_01,none,drone0,65.44,SCANNING
289.5,fog,medium,run_01,none,drone1,66.24,EN_ROUTE
290.02,fog,medium,run_01,none,drone2,65.8,SCANNING
290.13,fog,medium,run_01,none,drone0,65.32,SCANNING
290.5,fog,medium,run_01,none,drone1,66.1,EN_ROUTE
291.02,fog,medium,run_01,none,drone2,65.68,SCANNING
291.13,fog,medium,run_01,none,drone0,65.2,SCANNING
291.5,fog,medium,run_01,none,drone1,65.96,EN_ROUTE
292.02,fog,medium,run_01,none,drone2,65.56,SCANNING
292.13,fog,medium,run_01,none,drone0,65.08,SCANNING
292.5,fog,medium,run_01,none,drone1,65.82,EN_ROUTE
293.02,fog,medium,run_01,none,drone2,65.44,SCANNING
293.14,fog,medium,run_01,none,drone0,64.96,SCANNING
293.5,fog,medium,run_01,none,drone1,65.73,ARRIVED
294.02,fog,medium,run_01,none,drone2,65.32,SCANNING
294.14,fog,medium,run_01,none,drone0,64.84,SCANNING
294.5,fog,medium,run_01,none,drone1,65.64,HOLDING
295.02,fog,medium,run_01,none,drone2,65.2,SCANNING
295.14,fog,medium,run_01,none,drone0,64.72,SCANNING
295.5,fog,medium,run_01,none,drone1,65.55,HOLDING
296.02,fog,medium,run_01,none,drone2,65.08,SCANNING
296.14,fog,medium,run_01,none,drone0,64.6,SCANNING
296.5,fog,medium,run_01,none,drone1,65.46,HOLDING
297.02,fog,medium,run_01,none,drone2,64.96,SCANNING
297.14,fog,medium,run_01,none,drone0,64.48,SCANNING
297.5,fog,medium,run_01,none,drone1,65.37,HOLDING
298.02,fog,medium,run_01,none,drone2,64.84,SCANNING
298.13,fog,medium,run_01,none,drone0,64.36,SCANNING
298.5,fog,medium,run_01,none,drone1,65.28,HOLDING
299.02,fog,medium,run_01,none,drone2,64.72,SCANNING
299.14,fog,medium,run_01,none,drone0,64.24,SCANNING
299.5,fog,medium,run_01,none,drone1,65.19,HOLDING
300.02,fog,medium,run_01,none,drone2,64.6,SCANNING
300.13,fog,medium,run_01,none,drone0,64.12,SCANNING
300.5,fog,medium,run_01,none,drone1,65.1,HOLDING
301.02,fog,medium,run_01,none,drone2,64.48,SCANNING
301.13,fog,medium,run_01,none,drone0,64.0,SCANNING
301.5,fog,medium,run_01,none,drone1,65.01,HOLDING
302.02,fog,medium,run_01,none,drone2,64.36,SCANNING
302.13,fog,medium,run_01,none,drone0,63.88,SCANNING
302.5,fog,medium,run_01,none,drone1,64.92,HOLDING
303.02,fog,medium,run_01,none,drone2,64.24,SCANNING
303.13,fog,medium,run_01,none,drone0,63.76,SCANNING
303.5,fog,medium,run_01,none,drone1,64.83,HOLDING
304.02,fog,medium,run_01,none,drone2,64.12,SCANNING
304.14,fog,medium,run_01,none,drone0,63.64,SCANNING
304.51,fog,medium,run_01,none,drone1,64.74,HOLDING
305.02,fog,medium,run_01,none,drone2,64.0,SCANNING
305.14,fog,medium,run_01,none,drone0,63.52,SCANNING
305.5,fog,medium,run_01,none,drone1,64.6,EN_ROUTE
306.02,fog,medium,run_01,none,drone2,63.88,SCANNING
306.14,fog,medium,run_01,none,drone0,63.4,SCANNING
306.5,fog,medium,run_01,none,drone1,64.46,EN_ROUTE
307.02,fog,medium,run_01,none,drone2,63.76,SCANNING
307.14,fog,medium,run_01,none,drone0,63.28,SCANNING
307.5,fog,medium,run_01,none,drone1,64.32,EN_ROUTE
308.02,fog,medium,run_01,none,drone2,63.64,SCANNING
308.13,fog,medium,run_01,none,drone0,63.16,SCANNING
308.5,fog,medium,run_01,none,drone1,64.18,EN_ROUTE
309.02,fog,medium,run_01,none,drone2,63.52,SCANNING
309.13,fog,medium,run_01,none,drone0,63.04,SCANNING
309.5,fog,medium,run_01,none,drone1,64.04,EN_ROUTE
310.02,fog,medium,run_01,none,drone2,63.4,SCANNING
310.13,fog,medium,run_01,none,drone0,62.92,SCANNING
310.5,fog,medium,run_01,none,drone1,63.9,EN_ROUTE
311.02,fog,medium,run_01,none,drone2,63.28,SCANNING
311.14,fog,medium,run_01,none,drone0,62.83,FAILED
311.5,fog,medium,run_01,none,drone1,63.81,FAILED
312.02,fog,medium,run_01,none,drone2,63.19,FAILED
312.13,fog,medium,run_01,none,drone0,62.74,FAILED
312.5,fog,medium,run_01,none,drone1,63.72,FAILED
313.02,fog,medium,run_01,none,drone2,63.1,FAILED
313.14,fog,medium,run_01,none,drone0,62.65,FAILED
313.5,fog,medium,run_01,none,drone1,63.63,FAILED
314.02,fog,medium,run_01,none,drone2,63.01,FAILED
314.14,fog,medium,run_01,none,drone0,62.56,FAILED
314.5,fog,medium,run_01,none,drone1,63.54,FAILED
315.02,fog,medium,run_01,none,drone2,62.92,FAILED
315.14,fog,medium,run_01,none,drone0,62.47,FAILED
315.5,fog,medium,run_01,none,drone1,63.45,FAILED
316.02,fog,medium,run_01,none,drone2,62.83,FAILED
316.13,fog,medium,run_01,none,drone0,62.38,FAILED
316.5,fog,medium,run_01,none,drone1,63.36,FAILED
317.02,fog,medium,run_01,none,drone2,62.74,FAILED
317.13,fog,medium,run_01,none,drone0,62.29,FAILED
317.5,fog,medium,run_01,none,drone1,63.27,FAILED
318.02,fog,medium,run_01,none,drone2,62.65,FAILED
318.14,fog,medium,run_01,none,drone0,62.2,FAILED
318.5,fog,medium,run_01,none,drone1,63.18,FAILED
319.02,fog,medium,run_01,none,drone2,62.56,FAILED
319.13,fog,medium,run_01,none,drone0,62.11,FAILED
319.5,fog,medium,run_01,none,drone1,63.09,FAILED
320.02,fog,medium,run_01,none,drone2,62.47,FAILED
320.14,fog,medium,run_01,none,drone0,62.02,FAILED
320.5,fog,medium,run_01,none,drone1,63.0,FAILED
321.02,fog,medium,run_01,none,drone2,62.38,FAILED
321.13,fog,medium,run_01,none,drone0,61.93,FAILED
321.5,fog,medium,run_01,none,drone1,62.91,FAILED
322.02,fog,medium,run_01,none,drone2,62.29,FAILED
322.14,fog,medium,run_01,none,drone0,61.84,FAILED
322.5,fog,medium,run_01,none,drone1,62.82,FAILED
323.02,fog,medium,run_01,none,drone2,62.2,FAILED
323.14,fog,medium,run_01,none,drone0,61.75,FAILED
323.5,fog,medium,run_01,none,drone1,62.73,FAILED
324.02,fog,medium,run_01,none,drone2,62.11,FAILED
324.13,fog,medium,run_01,none,drone0,61.66,FAILED
324.5,fog,medium,run_01,none,drone1,62.64,FAILED
325.02,fog,medium,run_01,none,drone2,62.02,FAILED
325.14,fog,medium,run_01,none,drone0,61.57,FAILED
325.5,fog,medium,run_01,none,drone1,62.55,FAILED
326.02,fog,medium,run_01,none,drone2,61.93,FAILED
326.14,fog,medium,run_01,none,drone0,61.48,FAILED
326.5,fog,medium,run_01,none,drone1,62.46,FAILED
327.02,fog,medium,run_01,none,drone2,61.84,FAILED
327.13,fog,medium,run_01,none,drone0,61.39,FAILED
327.5,fog,medium,run_01,none,drone1,62.37,FAILED
328.02,fog,medium,run_01,none,drone2,61.75,FAILED
328.13,fog,medium,run_01,none,drone0,61.3,FAILED
328.5,fog,medium,run_01,none,drone1,62.28,FAILED
329.02,fog,medium,run_01,none,drone2,61.66,FAILED
329.14,fog,medium,run_01,none,drone0,61.21,FAILED
329.5,fog,medium,run_01,none,drone1,62.19,FAILED
330.02,fog,medium,run_01,none,drone2,61.57,FAILED
330.14,fog,medium,run_01,none,drone0,61.12,FAILED
330.5,fog,medium,run_01,none,drone1,62.1,FAILED
331.02,fog,medium,run_01,none,drone2,61.48,FAILED
331.13,fog,medium,run_01,none,drone0,61.03,FAILED
331.5,fog,medium,run_01,none,drone1,62.01,FAILED
332.02,fog,medium,run_01,none,drone2,61.39,FAILED
332.13,fog,medium,run_01,none,drone0,60.94,FAILED
332.5,fog,medium,run_01,none,drone1,61.92,FAILED
333.02,fog,medium,run_01,none,drone2,61.3,FAILED
333.13,fog,medium,run_01,none,drone0,60.85,FAILED
333.5,fog,medium,run_01,none,drone1,61.83,FAILED
334.02,fog,medium,run_01,none,drone2,61.21,FAILED
334.14,fog,medium,run_01,none,drone0,60.76,FAILED
334.5,fog,medium,run_01,none,drone1,61.74,FAILED
335.02,fog,medium,run_01,none,drone2,61.12,FAILED
335.14,fog,medium,run_01,none,drone0,60.67,FAILED
335.5,fog,medium,run_01,none,drone1,61.65,FAILED
336.02,fog,medium,run_01,none,drone2,61.03,FAILED
336.13,fog,medium,run_01,none,drone0,60.58,FAILED
336.5,fog,medium,run_01,none,drone1,61.56,FAILED
337.02,fog,medium,run_01,none,drone2,60.94,FAILED
337.14,fog,medium,run_01,none,drone0,60.49,FAILED
337.5,fog,medium,run_01,none,drone1,61.47,FAILED
338.02,fog,medium,run_01,none,drone2,60.85,FAILED
338.14,fog,medium,run_01,none,drone0,60.4,FAILED
338.5,fog,medium,run_01,none,drone1,61.38,FAILED
339.02,fog,medium,run_01,none,drone2,60.76,FAILED
339.13,fog,medium,run_01,none,drone0,60.31,FAILED
339.5,fog,medium,run_01,none,drone1,61.29,FAILED
340.02,fog,medium,run_01,none,drone2,60.67,FAILED
340.13,fog,medium,run_01,none,drone0,60.22,FAILED
340.5,fog,medium,run_01,none,drone1,61.2,FAILED
341.02,fog,medium,run_01,none,drone2,60.58,FAILED
341.14,fog,medium,run_01,none,drone0,60.13,FAILED
341.5,fog,medium,run_01,none,drone1,61.11,FAILED
342.02,fog,medium,run_01,none,drone2,60.49,FAILED
342.14,fog,medium,run_01,none,drone0,60.04,FAILED
342.5,fog,medium,run_01,none,drone1,61.02,FAILED
343.02,fog,medium,run_01,none,drone2,60.4,FAILED
343.13,fog,medium,run_01,none,drone0,59.95,FAILED
343.5,fog,medium,run_01,none,drone1,60.93,FAILED
344.02,fog,medium,run_01,none,drone2,60.31,FAILED
344.14,fog,medium,run_01,none,drone0,59.86,FAILED
344.5,fog,medium,run_01,none,drone1,60.84,FAILED
345.02,fog,medium,run_01,none,drone2,60.22,FAILED
345.13,fog,medium,run_01,none,drone0,59.77,FAILED
