t_rel_sec,mode,scenario,run_id,fault,drone,battery_pct,state
52.92,fog,medium,drone_fail_01,drone_down,drone2,92.37,SCANNING
53.1,fog,medium,drone_fail_01,drone_down,drone0,91.9,SCANNING
53.41,fog,medium,drone_fail_01,drone_down,drone1,92.12,SCANNING
53.92,fog,medium,drone_fail_01,drone_down,drone2,92.29,SCANNING
54.1,fog,medium,drone_fail_01,drone_down,drone0,91.82,SCANNING
54.41,fog,medium,drone_fail_01,drone_down,drone1,92.05,SCANNING
54.92,fog,medium,drone_fail_01,drone_down,drone2,92.22,SCANNING
55.1,fog,medium,drone_fail_01,drone_down,drone0,91.75,SCANNING
55.41,fog,medium,drone_fail_01,drone_down,drone1,91.97,SCANNING
55.92,fog,medium,drone_fail_01,drone_down,drone2,92.14,SCANNING
56.1,fog,medium,drone_fail_01,drone_down,drone0,91.67,SCANNING
56.41,fog,medium,drone_fail_01,drone_down,drone1,91.9,SCANNING
56.92,fog,medium,drone_fail_01,drone_down,drone2,92.07,SCANNING
57.1,fog,medium,drone_fail_01,drone_down,drone0,91.6,SCANNING
57.41,fog,medium,drone_fail_01,drone_down,drone1,91.82,SCANNING
57.92,fog,medium,drone_fail_01,drone_down,drone2,91.99,SCANNING
58.1,fog,medium,drone_fail_01,drone_down,drone0,91.52,SCANNING
58.41,fog,medium,drone_fail_01,drone_down,drone1,91.75,SCANNING
58.92,fog,medium,drone_fail_01,drone_down,drone2,91.92,SCANNING
59.1,fog,medium,drone_fail_01,drone_down,drone0,91.45,SCANNING
59.41,fog,medium,drone_fail_01,drone_down,drone1,91.67,SCANNING
59.92,fog,medium,drone_fail_01,drone_down,drone2,91.84,SCANNING
60.1,fog,medium,drone_fail_01,drone_down,drone0,91.37,SCANNING
60.41,fog,medium,drone_fail_01,drone_down,drone1,91.58,RETURNING
60.92,fog,medium,drone_fail_01,drone_down,drone2,91.75,EN_ROUTE
61.1,fog,medium,drone_fail_01,drone_down,drone0,91.28,EN_ROUTE
61.41,fog,medium,drone_fail_01,drone_down,drone1,91.49,RETURNING
61.92,fog,medium,drone_fail_01,drone_down,drone2,91.65,EN_ROUTE
62.1,fog,medium,drone_fail_01,drone_down,drone0,91.18,EN_ROUTE
62.41,fog,medium,drone_fail_01,drone_down,drone1,91.4,RETURNING
62.92,fog,medium,drone_fail_01,drone_down,drone2,91.56,EN_ROUTE
63.1,fog,medium,drone_fail_01,drone_down,drone0,91.09,EN_ROUTE
63.41,fog,medium,drone_fail_01,drone_down,drone1,91.31,RETURNING
63.92,fog,medium,drone_fail_01,drone_down,drone2,91.46,EN_ROUTE
64.1,fog,medium,drone_fail_01,drone_down,drone0,90.99,EN_ROUTE
64.41,fog,medium,drone_fail_01,drone_down,drone1,91.22,RETURNING
64.92,fog,medium,drone_fail_01,drone_down,drone2,91.37,EN_ROUTE
65.1,fog,medium,drone_fail_01,drone_down,drone0,90.9,EN_ROUTE
65.41,fog,medium,drone_fail_01,drone_down,drone1,91.13,RETURNING
65.92,fog,medium,drone_fail_01,drone_down,drone2,91.27,EN_ROUTE
66.1,fog,medium,drone_fail_01,drone_down,drone0,90.8,EN_ROUTE
66.41,fog,medium,drone_fail_01,drone_down,drone1,91.04,RETURNING
66.92,fog,medium,drone_fail_01,drone_down,drone2,91.18,EN_ROUTE
67.1,fog,medium,drone_fail_01,drone_down,drone0,90.71,EN_ROUTE
67.41,fog,medium,drone_fail_01,drone_down,drone1,90.95,RETURNING
67.92,fog,medium,drone_fail_01,drone_down,drone2,91.08,EN_ROUTE
68.1,fog,medium,drone_fail_01,drone_down,drone0,90.61,EN_ROUTE
68.41,fog,medium,drone_fail_01,drone_down,drone1,90.86,RETURNING
68.92,fog,medium,drone_fail_01,drone_down,drone2,90.99,EN_ROUTE
69.1,fog,medium,drone_fail_01,drone_down,drone0,90.52,EN_ROUTE
69.41,fog,medium,drone_fail_01,drone_down,drone1,90.77,RETURNING
69.92,fog,medium,drone_fail_01,drone_down,drone2,90.89,EN_ROUTE
70.1,fog,medium,drone_fail_01,drone_down,drone0,90.42,EN_ROUTE
70.41,fog,medium,drone_fail_01,drone_down,drone1,90.68,RETURNING
70.92,fog,medium,drone_fail_01,drone_down,drone2,90.8,EN_ROUTE
71.1,fog,medium,drone_fail_01,drone_down,drone0,90.33,EN_ROUTE
71.41,fog,medium,drone_fail_01,drone_down,drone1,90.59,RETURNING
71.92,fog,medium,drone_fail_01,drone_down,drone2,90.7,EN_ROUTE
72.1,fog,medium,drone_fail_01,drone_down,drone0,90.23,EN_ROUTE
72.41,fog,medium,drone_fail_01,drone_down,drone1,90.5,RETURNING
72.92,fog,medium,drone_fail_01,drone_down,drone2,90.61,EN_ROUTE
73.1,fog,medium,drone_fail_01,drone_down,drone0,90.14,EN_ROUTE
73.41,fog,medium,drone_fail_01,drone_down,drone1,90.41,RETURNING
73.92,fog,medium,drone_fail_01,drone_down,drone2,90.51,EN_ROUTE
74.1,fog,medium,drone_fail_01,drone_down,drone0,90.04,EN_ROUTE
74.41,fog,medium,drone_fail_01,drone_down,drone1,90.32,RETURNING
74.92,fog,medium,drone_fail_01,drone_down,drone2,90.42,EN_ROUTE
75.1,fog,medium,drone_fail_01,drone_down,drone0,89.95,EN_ROUTE
75.41,fog,medium,drone_fail_01,drone_down,drone1,90.23,RETURNING
75.92,fog,medium,drone_fail_01,drone_down,drone2,90.32,EN_ROUTE
76.1,fog,medium,drone_fail_01,drone_down,drone0,89.85,EN_ROUTE
76.41,fog,medium,drone_fail_01,drone_down,drone1,90.14,RETURNING
76.92,fog,medium,drone_fail_01,drone_down,drone2,90.23,EN_ROUTE
77.1,fog,medium,drone_fail_01,drone_down,drone0,89.76,EN_ROUTE
77.41,fog,medium,drone_fail_01,drone_down,drone1,90.05,RETURNING
77.92,fog,medium,drone_fail_01,drone_down,drone2,90.13,EN_ROUTE
78.1,fog,medium,drone_fail_01,drone_down,drone0,89.66,EN_ROUTE
78.41,fog,medium,drone_fail_01,drone_down,drone1,89.96,RETURNING
78.92,fog,medium,drone_fail_01,drone_down,drone2,90.04,EN_ROUTE
79.1,fog,medium,drone_fail_01,drone_down,drone0,89.57,EN_ROUTE
79.41,fog,medium,drone_fail_01,drone_down,drone1,89.87,RETURNING
79.92,fog,medium,drone_fail_01,drone_down,drone2,89.94,EN_ROUTE
80.1,fog,medium,drone_fail_01,drone_down,drone0,89.47,EN_ROUTE
80.41,fog,medium,drone_fail_01,drone_down,drone1,89.78,RETURNING
80.92,fog,medium,drone_fail_01,drone_down,drone2,89.85,EN_ROUTE
81.1,fog,medium,drone_fail_01,drone_down,drone0,89.38,EN_ROUTE
81.41,fog,medium,drone_fail_01,drone_down,drone1,89.69,RETURNING
81.92,fog,medium,drone_fail_01,drone_down,drone2,89.75,EN_ROUTE
82.1,fog,medium,drone_fail_01,drone_down,drone0,89.28,EN_ROUTE
82.41,fog,medium,drone_fail_01,drone_down,drone1,89.6,RETURNING
82.92,fog,medium,drone_fail_01,drone_down,drone2,89.66,EN_ROUTE
83.1,fog,medium,drone_fail_01,drone_down,drone0,89.19,EN_ROUTE
83.41,fog,medium,drone_fail_01,drone_down,drone1,89.51,RETURNING
83.92,fog,medium,drone_fail_01,drone_down,drone2,89.56,EN_ROUTE
84.1,fog,medium,drone_fail_01,drone_down,drone0,89.09,EN_ROUTE
84.41,fog,medium,drone_fail_01,drone_down,drone1,89.42,RETURNING
84.92,fog,medium,drone_fail_01,drone_down,drone2,89.47,EN_ROUTE
85.1,fog,medium,drone_fail_01,drone_down,drone0,89.0,EN_ROUTE
85.41,fog,medium,drone_fail_01,drone_down,drone1,89.33,RETURNING
85.92,fog,medium,drone_fail_01,drone_down,drone2,89.37,EN_ROUTE
86.1,fog,medium,drone_fail_01,drone_down,drone0,88.9,EN_ROUTE
86.41,fog,medium,drone_fail_01,drone_down,drone1,89.24,RETURNING
86.92,fog,medium,drone_fail_01,drone_down,drone2,89.28,EN_ROUTE
87.1,fog,medium,drone_fail_01,drone_down,drone0,88.81,EN_ROUTE
87.41,fog,medium,drone_fail_01,drone_down,drone1,89.15,RETURNING
87.92,fog,medium,drone_fail_01,drone_down,drone2,89.18,EN_ROUTE
88.1,fog,medium,drone_fail_01,drone_down,drone0,88.71,EN_ROUTE
88.41,fog,medium,drone_fail_01,drone_down,drone1,89.06,RETURNING
88.92,fog,medium,drone_fail_01,drone_down,drone2,89.09,EN_ROUTE
89.1,fog,medium,drone_fail_01,drone_down,drone0,88.62,EN_ROUTE
89.41,fog,medium,drone_fail_01,drone_down,drone1,88.97,RETURNING
89.92,fog,medium,drone_fail_01,drone_down,drone2,88.99,EN_ROUTE
90.1,fog,medium,drone_fail_01,drone_down,drone0,88.52,EN_ROUTE
90.41,fog,medium,drone_fail_01,drone_down,drone1,88.88,RETURNING
90.92,fog,medium,drone_fail_01,drone_down,drone2,88.9,EN_ROUTE
91.1,fog,medium,drone_fail_01,drone_down,drone0,88.43,EN_ROUTE
91.41,fog,medium,drone_fail_01,drone_down,drone1,88.79,RETURNING
91.92,fog,medium,drone_fail_01,drone_down,drone2,88.8,EN_ROUTE
92.1,fog,medium,drone_fail_01,drone_down,drone0,88.33,EN_ROUTE
92.41,fog,medium,drone_fail_01,drone_down,drone1,88.7,RETURNING
92.92,fog,medium,drone_fail_01,drone_down,drone2,88.71,EN_ROUTE
93.1,fog,medium,drone_fail_01,drone_down,drone0,88.24,EN_ROUTE
93.41,fog,medium,drone_fail_01,drone_down,drone1,88.61,RETURNING
93.92,fog,medium,drone_fail_01,drone_down,drone2,88.61,EN_ROUTE
94.1,fog,medium,drone_fail_01,drone_down,drone0,88.14,EN_ROUTE
94.41,fog,medium,drone_fail_01,drone_down,drone1,88.52,RETURNING
94.92,fog,medium,drone_fail_01,drone_down,drone2,88.52,EN_ROUTE
95.1,fog,medium,drone_fail_01,drone_down,drone0,88.05,EN_ROUTE
95.41,fog,medium,drone_fail_01,drone_down,drone1,88.43,RETURNING
95.92,fog,medium,drone_fail_01,drone_down,drone2,88.42,EN_ROUTE
96.1,fog,medium,drone_fail_01,drone_down,drone0,87.95,EN_ROUTE
96.41,fog,medium,drone_fail_01,drone_down,drone1,88.34,RETURNING
96.92,fog,medium,drone_fail_01,drone_down,drone2,88.33,EN_ROUTE
97.1,fog,medium,drone_fail_01,drone_down,drone0,87.86,EN_ROUTE
97.41,fog,medium,drone_fail_01,drone_down,drone1,88.25,RETURNING
97.92,fog,medium,drone_fail_01,drone_down,drone2,88.23,EN_ROUTE
98.1,fog,medium,drone_fail_01,drone_down,drone0,87.78,SCANNING
98.41,fog,medium,drone_fail_01,drone_down,drone1,88.16,RETURNING
98.92,fog,medium,drone_fail_01,drone_down,drone2,88.16,SCANNING
99.1,fog,medium,drone_fail_01,drone_down,drone0,87.71,SCANNING
99.41,fog,medium,drone_fail_01,drone_down,drone1,88.07,RETURNING
99.92,fog,medium,drone_fail_01,drone_down,drone2,88.08,SCANNING
100.1,fog,medium,drone_fail_01,drone_down,drone0,87.63,SCANNING
100.41,fog,medium,drone_fail_01,drone_down,drone1,87.98,RETURNING
100.92,fog,medium,drone_fail_01,drone_down,drone2,88.01,SCANNING
101.1,fog,medium,drone_fail_01,drone_down,drone0,87.56,SCANNING
101.41,fog,medium,drone_fail_01,drone_down,drone1,87.89,RETURNING
101.92,fog,medium,drone_fail_01,drone_down,drone2,87.93,SCANNING
102.1,fog,medium,drone_fail_01,drone_down,drone0,87.48,SCANNING
102.41,fog,medium,drone_fail_01,drone_down,drone1,87.8,RETURNING
102.92,fog,medium,drone_fail_01,drone_down,drone2,87.86,SCANNING
103.1,fog,medium,drone_fail_01,drone_down,drone0,87.41,SCANNING
103.41,fog,medium,drone_fail_01,drone_down,drone1,87.71,RETURNING
103.92,fog,medium,drone_fail_01,drone_down,drone2,87.78,SCANNING
104.1,fog,medium,drone_fail_01,drone_down,drone0,87.33,SCANNING
104.41,fog,medium,drone_fail_01,drone_down,drone1,87.62,RETURNING
104.92,fog,medium,drone_fail_01,drone_down,drone2,87.71,SCANNING
105.1,fog,medium,drone_fail_01,drone_down,drone0,87.26,SCANNING
105.41,fog,medium,drone_fail_01,drone_down,drone1,87.53,RETURNING
105.92,fog,medium,drone_fail_01,drone_down,drone2,87.63,SCANNING
106.1,fog,medium,drone_fail_01,drone_down,drone0,87.18,SCANNING
106.41,fog,medium,drone_fail_01,drone_down,drone1,87.44,RETURNING
106.92,fog,medium,drone_fail_01,drone_down,drone2,87.56,SCANNING
107.1,fog,medium,drone_fail_01,drone_down,drone0,87.11,SCANNING
107.41,fog,medium,drone_fail_01,drone_down,drone1,87.35,RETURNING
107.92,fog,medium,drone_fail_01,drone_down,drone2,87.48,SCANNING
108.1,fog,medium,drone_fail_01,drone_down,drone0,87.03,SCANNING
108.41,fog,medium,drone_fail_01,drone_down,drone1,87.26,RETURNING
108.92,fog,medium,drone_fail_01,drone_down,drone2,87.41,SCANNING
109.1,fog,medium,drone_fail_01,drone_down,drone0,86.96,SCANNING
109.41,fog,medium,drone_fail_01,drone_down,drone1,87.17,RETURNING
109.92,fog,medium,drone_fail_01,drone_down,drone2,87.33,SCANNING
110.1,fog,medium,drone_fail_01,drone_down,drone0,86.88,SCANNING
110.41,fog,medium,drone_fail_01,drone_down,drone1,87.08,RETURNING
110.92,fog,medium,drone_fail_01,drone_down,drone2,87.26,SCANNING
111.1,fog,medium,drone_fail_01,drone_down,drone0,86.81,SCANNING
111.41,fog,medium,drone_fail_01,drone_down,drone1,86.99,RETURNING
111.92,fog,medium,drone_fail_01,drone_down,drone2,87.18,SCANNING
112.1,fog,medium,drone_fail_01,drone_down,drone0,86.73,SCANNING
112.41,fog,medium,drone_fail_01,drone_down,drone1,86.9,RETURNING
112.92,fog,medium,drone_fail_01,drone_down,drone2,87.11,SCANNING
113.1,fog,medium,drone_fail_01,drone_down,drone0,86.66,SCANNING
113.41,fog,medium,drone_fail_01,drone_down,drone1,86.81,RETURNING
113.92,fog,medium,drone_fail_01,drone_down,drone2,87.03,SCANNING
114.1,fog,medium,drone_fail_01,drone_down,drone0,86.58,SCANNING
114.41,fog,medium,drone_fail_01,drone_down,drone1,86.72,RETURNING
114.92,fog,medium,drone_fail_01,drone_down,drone2,86.96,SCANNING
115.1,fog,medium,drone_fail_01,drone_down,drone0,86.51,SCANNING
115.41,fog,medium,drone_fail_01,drone_down,drone1,86.63,RETURNING
115.92,fog,medium,drone_fail_01,drone_down,drone2,86.88,SCANNING
116.1,fog,medium,drone_fail_01,drone_down,drone0,86.43,SCANNING
116.41,fog,medium,drone_fail_01,drone_down,drone1,86.54,RETURNING
116.92,fog,medium,drone_fail_01,drone_down,drone2,86.81,SCANNING
117.1,fog,medium,drone_fail_01,drone_down,drone0,86.36,SCANNING
117.41,fog,medium,drone_fail_01,drone_down,drone1,86.45,RETURNING
117.92,fog,medium,drone_fail_01,drone_down,drone2,86.73,SCANNING
118.1,fog,medium,drone_fail_01,drone_down,drone0,86.28,SCANNING
118.41,fog,medium,drone_fail_01,drone_down,drone1,86.36,RETURNING
118.92,fog,medium,drone_fail_01,drone_down,drone2,86.66,SCANNING
119.1,fog,medium,drone_fail_01,drone_down,drone0,86.21,SCANNING
119.41,fog,medium,drone_fail_01,drone_down,drone1,86.27,RETURNING
119.92,fog,medium,drone_fail_01,drone_down,drone2,86.58,SCANNING
120.1,fog,medium,drone_fail_01,drone_down,drone0,86.13,SCANNING
120.41,fog,medium,drone_fail_01,drone_down,drone1,86.18,RETURNING
120.92,fog,medium,drone_fail_01,drone_down,drone2,86.51,SCANNING
121.1,fog,medium,drone_fail_01,drone_down,drone0,86.06,SCANNING
121.41,fog,medium,drone_fail_01,drone_down,drone1,86.09,RETURNING
121.92,fog,medium,drone_fail_01,drone_down,drone2,86.43,SCANNING
122.1,fog,medium,drone_fail_01,drone_down,drone0,85.98,SCANNING
122.41,fog,medium,drone_fail_01,drone_down,drone1,86.0,RETURNING
122.92,fog,medium,drone_fail_01,drone_down,drone2,86.36,SCANNING
123.1,fog,medium,drone_fail_01,drone_down,drone0,85.91,SCANNING
123.41,fog,medium,drone_fail_01,drone_down,drone1,85.91,RETURNING
123.92,fog,medium,drone_fail_01,drone_down,drone2,86.28,SCANNING
124.1,fog,medium,drone_fail_01,drone_down,drone0,85.83,SCANNING
124.41,fog,medium,drone_fail_01,drone_down,drone1,85.82,RETURNING
124.92,fog,medium,drone_fail_01,drone_down,drone2,86.21,SCANNING
125.1,fog,medium,drone_fail_01,drone_down,drone0,85.76,SCANNING
125.41,fog,medium,drone_fail_01,drone_down,drone1,85.73,RETURNING
125.92,fog,medium,drone_fail_01,drone_down,drone2,86.13,SCANNING
126.1,fog,medium,drone_fail_01,drone_down,drone0,85.68,SCANNING
126.41,fog,medium,drone_fail_01,drone_down,drone1,85.64,RETURNING
126.92,fog,medium,drone_fail_01,drone_down,drone2,86.06,SCANNING
127.1,fog,medium,drone_fail_01,drone_down,drone0,85.61,SCANNING
127.41,fog,medium,drone_fail_01,drone_down,drone1,85.55,RETURNING
127.92,fog,medium,drone_fail_01,drone_down,drone2,85.98,SCANNING
128.1,fog,medium,drone_fail_01,drone_down,drone0,85.53,SCANNING
128.41,fog,medium,drone_fail_01,drone_down,drone1,85.46,RETURNING
128.92,fog,medium,drone_fail_01,drone_down,drone2,85.91,SCANNING
129.1,fog,medium,drone_fail_01,drone_down,drone0,85.46,SCANNING
129.41,fog,medium,drone_fail_01,drone_down,drone1,85.37,RETURNING
129.92,fog,medium,drone_fail_01,drone_down,drone2,85.83,SCANNING
130.1,fog,medium,drone_fail_01,drone_down,drone0,85.38,SCANNING
130.41,fog,medium,drone_fail_01,drone_down,drone1,85.28,RETURNING
130.92,fog,medium,drone_fail_01,drone_down,drone2,85.76,SCANNING
131.1,fog,medium,drone_fail_01,drone_down,drone0,85.31,SCANNING
131.41,fog,medium,drone_fail_01,drone_down,drone1,85.19,RETURNING
131.92,fog,medium,drone_fail_01,drone_down,drone2,85.68,SCANNING
132.1,fog,medium,drone_fail_01,drone_down,drone0,85.23,SCANNING
132.41,fog,medium,drone_fail_01,drone_down,drone1,85.1,RETURNING
132.92,fog,medium,drone_fail_01,drone_down,drone2,85.61,SCANNING
133.1,fog,medium,drone_fail_01,drone_down,drone0,85.16,SCANNING
133.41,fog,medium,drone_fail_01,drone_down,drone1,85.01,RETURNING
133.92,fog,medium,drone_fail_01,drone_down,drone2,85.53,SCANNING
134.1,fog,medium,drone_fail_01,drone_down,drone0,85.08,SCANNING
134.41,fog,medium,drone_fail_01,drone_down,drone1,84.92,RETURNING
134.92,fog,medium,drone_fail_01,drone_down,drone2,85.46,SCANNING
135.1,fog,medium,drone_fail_01,drone_down,drone0,85.01,SCANNING
135.41,fog,medium,drone_fail_01,drone_down,drone1,84.83,RETURNING
135.92,fog,medium,drone_fail_01,drone_down,drone2,85.38,SCANNING
136.1,fog,medium,drone_fail_01,drone_down,drone0,84.93,SCANNING
136.41,fog,medium,drone_fail_01,drone_down,drone1,84.74,RETURNING
136.92,fog,medium,drone_fail_01,drone_down,drone2,85.31,SCANNING
137.1,fog,medium,drone_fail_01,drone_down,drone0,84.86,SCANNING
137.41,fog,medium,drone_fail_01,drone_down,drone1,84.65,RETURNING
137.92,fog,medium,drone_fail_01,drone_down,drone2,85.23,SCANNING
138.1,fog,medium,drone_fail_01,drone_down,drone0,84.78,SCANNING
138.41,fog,medium,drone_fail_01,drone_down,drone1,84.56,RETURNING
138.92,fog,medium,drone_fail_01,drone_down,drone2,85.16,SCANNING
139.1,fog,medium,drone_fail_01,drone_down,drone0,84.71,SCANNING
139.41,fog,medium,drone_fail_01,drone_down,drone1,84.47,RETURNING
139.92,fog,medium,drone_fail_01,drone_down,drone2,85.08,SCANNING
140.1,fog,medium,drone_fail_01,drone_down,drone0,84.63,SCANNING
140.41,fog,medium,drone_fail_01,drone_down,drone1,84.38,RETURNING
140.92,fog,medium,drone_fail_01,drone_down,drone2,85.01,SCANNING
141.1,fog,medium,drone_fail_01,drone_down,drone0,84.56,SCANNING
141.41,fog,medium,drone_fail_01,drone_down,drone1,84.29,RETURNING
141.92,fog,medium,drone_fail_01,drone_down,drone2,84.93,SCANNING
142.1,fog,medium,drone_fail_01,drone_down,drone0,84.48,SCANNING
142.41,fog,medium,drone_fail_01,drone_down,drone1,84.2,RETURNING
142.92,fog,medium,drone_fail_01,drone_down,drone2,84.86,SCANNING
143.1,fog,medium,drone_fail_01,drone_down,drone0,84.41,SCANNING
143.41,fog,medium,drone_fail_01,drone_down,drone1,84.11,RETURNING
143.92,fog,medium,drone_fail_01,drone_down,drone2,84.78,SCANNING
144.1,fog,medium,drone_fail_01,drone_down,drone0,84.33,SCANNING
